year,month,fire_type,severity,burned_area_ha,forest_loss_ha,cumulative_loss_ha,cumulative_loss_percent,confidence,source,frp,latitude,longitude
2013,7,Agricultural fire,High,4.85,1.9,8031.6,0.5851,78,VIIRS,40.41,2.0720492127047088,28.891722153605944
2013,7,Agricultural fire,High,4.07,1.03,8032.63,0.5852,72,MODIS,24.86,2.3347393568753567,28.464911228224167
2013,7,Agricultural fire,Moderate,1.87,0.71,8033.34,0.5853,66,MODIS,33.1,1.871181853794112,28.422597723450597
2013,7,Hunting/fire camp,High,1.2,0.56,8033.9,0.5853,87,MODIS,62.58,2.2247847053487764,29.148317122003924
2013,7,Agricultural fire,Extreme,5.67,1.54,8035.44,0.5854,95,VIIRS,31.43,1.5630868276215713,29.03148859593936
2013,7,Hunting/fire camp,High,2.13,0.88,8036.32,0.5855,68,MODIS,67.96,1.225487326995022,28.245712907700277
2013,7,Charcoal production,High,4.59,4.02,8040.34,0.5858,91,MODIS,57.46,1.3698806045568737,29.02118638763557
2013,7,Agricultural fire,Moderate,3.22,1.92,8042.26,0.5859,68,VIIRS,35.87,2.1740177388145465,28.14198436838337
2013,8,Agricultural fire,Extreme,5.45,3.14,8045.4,0.5861,92,MODIS,138.5,1.9510724719115915,28.515769479561346
2013,8,Agricultural fire,Moderate,0.77,0.44,8045.84,0.5862,96,VIIRS,37.39,1.915338012305114,28.976209182441732
2013,8,Agricultural fire,Extreme,4.2,2.46,8048.3,0.5863,100,VIIRS,147.9,2.012819162279267,28.91286683885677
2013,8,Hunting/fire camp,Moderate,3.86,1.53,8049.83,0.5865,91,MODIS,20.54,1.5058794843536782,28.54068506525807
2013,8,Agricultural fire,Extreme,4.55,2.7,8052.53,0.5867,65,MODIS,149.07,1.0622003192096514,28.982305887387977
2013,8,Agricultural fire,High,2.25,1.48,8054.01,0.5868,87,MODIS,97.11,1.2613022382333647,29.179100656362614
2013,8,Agricultural fire,Extreme,1.48,0.3,8054.31,0.5868,69,MODIS,104.06,2.3123056151342594,28.261704765903712
2013,8,Agricultural fire,Extreme,1.9,0.7,8055.01,0.5868,83,MODIS,116.17,2.203123263331104,29.146681903311453
2013,8,Agricultural fire,Moderate,1.47,0.52,8055.53,0.5869,77,MODIS,47.93,1.9203328591505642,28.547999383871268
2013,8,Agricultural fire,Extreme,6.12,2.55,8058.08,0.5871,83,VIIRS,69.12,2.2286135248868195,28.861696862814014
2013,8,Agricultural fire,High,3.1,1.52,8059.6,0.5872,83,VIIRS,71.62,1.768858061016939,28.375343147763836
2013,9,Agricultural fire,High,2.82,1.0,8060.6,0.5872,100,VIIRS,69.11,1.0290824387643758,28.408850733184995
2013,9,Agricultural fire,High,4.66,2.07,8062.67,0.5874,72,VIIRS,62.71,1.9335661560665816,28.043872435499004
2013,9,Agricultural fire,High,4.01,1.71,8064.38,0.5875,97,VIIRS,20.51,2.0929843959007566,28.671391457905916
2013,9,Agricultural fire,High,0.9,0.74,8065.12,0.5876,98,MODIS,73.13,2.0808494488991487,28.02565573403532
2013,9,Agricultural fire,Extreme,3.06,0.66,8065.78,0.5876,73,MODIS,103.76,2.252573734085374,28.905786948259582
2013,9,Agricultural fire,Extreme,4.44,3.4,8069.18,0.5879,66,VIIRS,121.02,2.0105902915234592,28.49495798227184
2013,9,Agricultural fire,High,1.0,0.3,8069.48,0.5879,84,VIIRS,61.03,2.1200765499261336,28.884006225854232
2013,9,Agricultural fire,Extreme,3.88,3.0,8072.48,0.5881,94,MODIS,102.17,2.019594355081309,28.294076908468
2013,9,Agricultural fire,High,2.79,2.27,8074.75,0.5883,83,VIIRS,88.02,2.2341291610501477,29.19868907820805
2013,9,Agricultural fire,Extreme,1.71,1.39,8076.14,0.5884,78,MODIS,139.17,2.048573251089294,28.185839951801476
2013,9,Agricultural fire,High,4.81,2.54,8078.68,0.5886,96,MODIS,40.17,2.006808632255102,28.832321901395606
2013,9,Agricultural fire,Moderate,3.16,2.4,8081.08,0.5887,78,MODIS,9.84,1.6535232881928696,28.389950104003017
2013,9,Agricultural fire,Moderate,2.78,2.01,8083.09,0.5889,73,VIIRS,14.12,1.0623799560088345,28.244930206778324
2013,10,Agricultural fire,High,4.83,2.0,8085.09,0.589,81,VIIRS,42.71,1.9992451046803097,28.371730377583006
2013,10,Agricultural fire,Moderate,2.59,2.01,8087.1,0.5892,94,VIIRS,45.05,1.4691597180907234,28.227794290951508
2013,10,Hunting/fire camp,High,1.21,0.79,8087.89,0.5892,70,MODIS,96.37,1.664567538661194,28.08768815261086
2013,10,Agricultural fire,Extreme,6.15,3.9,8091.79,0.5895,86,VIIRS,33.5,2.2742850685793163,28.24719997754749
2013,10,Agricultural fire,Extreme,3.44,2.07,8093.86,0.5897,100,VIIRS,123.16,1.034074262775955,29.01196986632874
2013,10,Agricultural fire,Extreme,1.82,1.24,8095.1,0.5898,67,MODIS,111.0,1.4441906168090568,28.82128751003135
2013,10,Agricultural fire,Extreme,2.94,1.45,8096.55,0.5899,77,VIIRS,136.23,1.5537635108779042,28.18888108454531
2013,10,Agricultural fire,Moderate,1.85,0.72,8097.27,0.5899,61,MODIS,53.78,1.9714255590872047,28.05106233708336
2013,10,Agricultural fire,High,2.57,2.19,8099.46,0.5901,84,VIIRS,63.4,2.006771488374543,29.01561487786345
2013,11,Agricultural fire,High,5.17,2.43,8101.89,0.5902,100,VIIRS,36.86,1.1160690387998238,29.10430644243105
2013,11,Agricultural fire,High,0.64,0.35,8102.24,0.5903,71,VIIRS,98.69,1.0851288670549237,28.609968722824878
2013,11,Hunting/fire camp,Extreme,1.28,0.9,8103.14,0.5903,77,VIIRS,118.77,1.5217589031370704,28.579183664278144
2013,11,Agricultural fire,High,4.91,3.73,8106.87,0.5906,60,VIIRS,32.6,2.4660944984223754,28.4885304888263
2013,11,Charcoal production,High,5.43,4.82,8111.69,0.591,74,VIIRS,82.28,1.2563588120901517,28.584235118658334
2013,11,Agricultural fire,High,4.51,1.59,8113.28,0.5911,87,MODIS,17.35,1.4742622129854914,28.00469531922683
2013,11,Charcoal production,Extreme,6.24,4.82,8118.1,0.5914,99,MODIS,6.63,1.4421216070582348,28.831746546866917
2013,11,Agricultural fire,Extreme,4.83,3.88,8121.98,0.5917,73,VIIRS,143.06,2.3275859350620243,29.056348208710226
2013,11,Agricultural fire,High,5.09,2.38,8124.36,0.5919,83,MODIS,81.64,1.6669404797817995,28.145014566519
2013,11,Agricultural fire,High,4.02,1.22,8125.58,0.592,65,MODIS,41.76,2.3670016162906444,28.998057271133405
2013,11,Agricultural fire,High,4.39,3.42,8129.0,0.5922,100,VIIRS,49.29,1.4877910379049153,29.00761656151072
2013,11,Agricultural fire,Moderate,1.24,0.91,8129.91,0.5923,90,MODIS,40.61,2.3001373393887468,29.19485974787906
2013,11,Agricultural fire,Extreme,0.99,0.63,8130.54,0.5923,74,MODIS,113.61,1.8689393872294766,28.365915219567913
2013,11,Hunting/fire camp,High,0.72,0.34,8130.88,0.5924,84,MODIS,91.23,1.9775866294501845,28.88843894608289
2013,11,Hunting/fire camp,Moderate,2.3,1.14,8132.02,0.5924,80,MODIS,52.37,1.7601267888526264,28.675696563893972
2013,12,Agricultural fire,Low,1.47,0.45,8132.47,0.5925,67,VIIRS,20.37,1.4310532598775902,28.80138619409445
2013,12,Agricultural fire,High,4.37,1.52,8133.99,0.5926,86,MODIS,28.87,2.260761731949361,28.32428766804781
2013,12,Wildfire/natural vegetation fire,Extreme,2.31,1.85,8135.84,0.5927,87,VIIRS,123.45,2.0784032989609345,28.06998790210632
2013,12,Agricultural fire,Extreme,5.66,1.35,8137.19,0.5928,62,VIIRS,78.52,1.1349049749131432,28.778234174451228
2013,12,Wildfire/natural vegetation fire,Extreme,1.49,0.43,8137.62,0.5929,81,MODIS,110.67,1.1411003786128735,28.558901770529076
2013,12,Agricultural fire,High,0.69,0.48,8138.1,0.5929,76,VIIRS,70.56,1.6592550558143777,28.700769715945032
2013,12,Hunting/fire camp,Extreme,5.74,2.43,8140.53,0.5931,68,VIIRS,61.86,2.418237390548634,28.36906882517909
2013,12,Wildfire/natural vegetation fire,Extreme,3.88,3.45,8143.98,0.5933,96,VIIRS,102.98,1.8752229794355235,29.079747885813997
2013,12,Agricultural fire,Moderate,0.57,0.25,8144.23,0.5933,74,MODIS,54.84,1.14844907071418,28.93122646213583
2013,12,Hunting/fire camp,Moderate,2.94,1.25,8145.48,0.5934,84,MODIS,56.93,1.7976902532276708,28.714987568305247
2013,12,Wildfire/natural vegetation fire,Extreme,1.89,1.0,8146.48,0.5935,62,MODIS,144.36,2.1026521603292583,28.22853487304639
2013,12,Agricultural fire,Moderate,3.55,2.45,8148.93,0.5937,100,VIIRS,45.05,1.5930375655708984,28.724644896083404
2013,12,Wildfire/natural vegetation fire,Extreme,4.82,2.42,8151.35,0.5939,96,VIIRS,144.34,1.1924998965186142,28.390896596599816
2013,12,Wildfire/natural vegetation fire,High,4.91,1.67,8153.02,0.594,63,VIIRS,98.35,1.3340601571121942,29.189152040414392
2013,12,Agricultural fire,High,4.33,2.36,8155.38,0.5941,86,MODIS,15.93,2.230340521706006,28.413418277848322
2013,12,Agricultural fire,Extreme,5.65,2.08,8157.46,0.5943,69,VIIRS,53.03,1.8164025102205006,28.761270935947234
2013,12,Agricultural fire,High,5.15,3.81,8161.27,0.5946,80,MODIS,57.78,1.9486815363350227,28.034369734747834
2013,12,Wildfire/natural vegetation fire,Extreme,5.61,3.59,8164.86,0.5948,80,MODIS,102.86,2.0367123251963415,29.088850037735696
2013,12,Wildfire/natural vegetation fire,Extreme,1.02,0.51,8165.37,0.5949,60,MODIS,108.44,2.4359710638747503,28.148508932336497
2013,12,Wildfire/natural vegetation fire,Extreme,4.72,3.58,8168.95,0.5951,93,MODIS,139.01,1.9523339355900657,29.11055830796495
2013,12,Wildfire/natural vegetation fire,High,0.71,0.47,8169.42,0.5952,65,MODIS,82.81,1.535179000517394,28.70937647783386
2013,12,Wildfire/natural vegetation fire,Extreme,3.31,1.38,8170.8,0.5953,86,VIIRS,131.88,2.309920903628958,28.533836787357252
2013,12,Agricultural fire,High,4.1,3.12,8173.92,0.5955,84,VIIRS,37.74,1.1764846054891938,28.820915798670253
2013,12,Agricultural fire,High,4.59,2.92,8176.84,0.5957,88,VIIRS,12.23,1.416451424565052,29.15479694087874
2013,12,Agricultural fire,High,1.36,0.59,8177.43,0.5958,96,VIIRS,79.93,1.67662396336807,28.504736460779306
2013,12,Wildfire/natural vegetation fire,Extreme,2.85,2.49,8179.92,0.5959,67,MODIS,148.77,1.5000030390792098,28.55248468507107
2013,12,Wildfire/natural vegetation fire,Extreme,2.96,0.9,8180.82,0.596,81,MODIS,126.24,2.44878136402102,28.747422042848267
2013,12,Wildfire/natural vegetation fire,Extreme,4.98,4.17,8184.99,0.5963,91,MODIS,105.73,1.3707456550748622,28.847716464607178
2013,12,Agricultural fire,High,1.61,1.23,8186.22,0.5964,81,MODIS,77.76,2.4957385194802297,28.47409449605735
2013,12,Wildfire/natural vegetation fire,Extreme,3.0,2.61,8188.83,0.5966,81,VIIRS,137.15,1.9970847937342713,28.538396335436815
2013,12,Wildfire/natural vegetation fire,Extreme,0.73,0.49,8189.32,0.5966,91,VIIRS,108.11,2.0590124662549694,28.064332458747902
2013,12,Wildfire/natural vegetation fire,Extreme,4.46,1.05,8190.37,0.5967,90,MODIS,135.93,1.53283102091625,28.403660544196764
2013,12,Wildfire/natural vegetation fire,Extreme,3.9,3.16,8193.53,0.5969,64,VIIRS,111.88,1.5452643199329787,29.163100313536333
2013,12,Agricultural fire,High,1.75,0.74,8194.27,0.597,69,VIIRS,74.6,1.5036634894367507,28.678272547009733
2013,12,Charcoal production,Extreme,6.0,4.99,8199.26,0.5973,75,MODIS,71.95,1.7559338788286056,28.24860177909235
2013,12,Agricultural fire,Moderate,2.65,2.29,8201.55,0.5975,63,VIIRS,41.95,1.1288448192269258,28.408363168714835
2013,12,Agricultural fire,Moderate,3.57,1.92,8203.47,0.5976,95,VIIRS,51.65,2.1418508651517607,28.194174321343674
2013,12,Hunting/fire camp,Moderate,1.56,0.43,8203.9,0.5977,62,MODIS,42.11,1.3748510433604324,28.15310974629146
2013,12,Wildfire/natural vegetation fire,High,0.51,0.39,8204.29,0.5977,92,VIIRS,86.66,2.3615027306753325,28.263836290559883
2013,12,Wildfire/natural vegetation fire,Extreme,4.7,1.15,8205.44,0.5978,66,MODIS,130.22,2.189669562505867,28.886696824629638
2013,12,Agricultural fire,High,3.69,0.87,8206.31,0.5979,65,VIIRS,62.38,2.0303680653272607,28.011298834897328
2013,12,Wildfire/natural vegetation fire,Extreme,5.89,2.02,8208.33,0.598,68,MODIS,102.34,1.5203039246114582,29.074704681335696
2013,12,Wildfire/natural vegetation fire,Extreme,3.42,1.09,8209.42,0.5981,74,VIIRS,114.4,1.8474461701684664,28.21952841997292
2013,12,Agricultural fire,Low,0.85,0.59,8210.01,0.5981,60,VIIRS,29.98,1.4352761597875177,29.11815512126204
2013,12,Hunting/fire camp,Moderate,3.98,2.43,8212.44,0.5983,67,VIIRS,7.71,1.0617794458575165,28.8691340150195
2013,12,Agricultural fire,Moderate,0.54,0.43,8212.87,0.5983,60,VIIRS,54.14,1.6116460534491663,29.12233646233825
2013,12,Agricultural fire,High,1.52,1.09,8213.96,0.5984,94,VIIRS,74.25,2.1567183861401196,29.145869090453942
2013,12,Agricultural fire,Moderate,3.86,2.81,8216.77,0.5986,93,VIIRS,46.18,1.6963489209506388,28.405944641948377
2013,12,Agricultural fire,High,4.73,3.62,8220.39,0.5989,71,MODIS,37.98,1.3903998946082399,28.686347975109676
2013,12,Agricultural fire,Moderate,0.92,0.46,8220.85,0.5989,88,MODIS,48.91,1.367954662748927,29.079853932872695
2013,12,Wildfire/natural vegetation fire,Extreme,4.44,1.32,8222.17,0.599,63,VIIRS,100.57,1.6802170845529902,28.720781583403934
2013,12,Agricultural fire,High,4.67,1.66,8223.83,0.5991,86,VIIRS,32.59,1.4364923229918496,29.167035343308484
2013,12,Wildfire/natural vegetation fire,High,2.62,1.7,8225.53,0.5993,99,VIIRS,80.95,1.4861320281169885,29.129348220814613
2013,12,Wildfire/natural vegetation fire,Extreme,5.96,2.94,8228.47,0.5995,95,MODIS,143.25,1.686559520587402,29.120879225126323
2013,12,Wildfire/natural vegetation fire,Extreme,5.12,3.13,8231.6,0.5997,74,MODIS,106.31,1.770436007284714,28.391241492694732
2013,12,Wildfire/natural vegetation fire,Extreme,1.93,1.28,8232.88,0.5998,76,VIIRS,114.27,1.7484444828622188,28.60538589066988
2013,12,Agricultural fire,High,2.76,1.36,8234.24,0.5999,93,VIIRS,70.32,1.1276856730468765,28.533723606766962
2013,12,Wildfire/natural vegetation fire,High,4.26,3.83,8238.07,0.6002,73,VIIRS,88.29,2.253404360647243,28.869265114513222
2013,12,Agricultural fire,High,4.03,2.29,8240.36,0.6003,77,VIIRS,19.44,1.9495084186367633,29.184744167176493
2013,12,Wildfire/natural vegetation fire,Extreme,6.2,1.74,8242.1,0.6005,98,MODIS,144.21,2.0381554422439465,28.266475082186968
2013,12,Settlement-related fire,High,4.68,2.42,8244.52,0.6006,78,VIIRS,75.16,1.4695024146611173,28.836686286062708
2013,12,Wildfire/natural vegetation fire,Extreme,4.23,1.19,8245.71,0.6007,81,MODIS,100.8,2.2727696633340884,28.374195411022615
2013,12,Agricultural fire,High,2.71,1.88,8247.59,0.6009,67,VIIRS,78.15,2.4078406519959517,29.071114862996758
2013,12,Agricultural fire,Moderate,3.95,2.63,8250.22,0.6011,62,MODIS,6.76,1.722664262514924,28.107528299639423
2013,12,Wildfire/natural vegetation fire,Extreme,5.7,4.85,8255.07,0.6014,83,VIIRS,101.49,1.9100085429302929,28.766137880458636
2013,12,Wildfire/natural vegetation fire,Extreme,3.4,1.17,8256.24,0.6015,76,VIIRS,140.72,1.3417826748955402,28.899881279352893
2013,12,Agricultural fire,Extreme,5.73,3.68,8259.92,0.6018,84,MODIS,33.61,1.6796294816308057,28.24148508819533
2013,12,Agricultural fire,High,4.67,1.17,8261.09,0.6018,96,MODIS,6.86,2.3916504465995088,28.947424510065577
2013,12,Wildfire/natural vegetation fire,Extreme,1.75,1.25,8262.34,0.6019,65,MODIS,143.37,2.362077636548279,28.157041301354077
2013,12,Agricultural fire,High,4.76,3.25,8265.59,0.6022,65,MODIS,7.15,1.3087450244955214,28.053123750732436
2013,12,Agricultural fire,Low,1.09,0.77,8266.36,0.6022,88,MODIS,9.52,2.31113688533403,29.086659508154305
2013,12,Agricultural fire,High,4.47,1.35,8267.71,0.6023,69,VIIRS,69.98,1.9229951969531511,29.08314782906035
2014,1,Wildfire/natural vegetation fire,Extreme,4.13,3.52,8271.23,0.6026,63,VIIRS,134.79,1.6191072276726013,28.110165710522736
2014,1,Wildfire/natural vegetation fire,High,1.43,1.17,8272.4,0.6027,97,MODIS,85.04,1.097684977308549,28.027867455792176
2014,1,Mining-related fire,Moderate,0.55,0.23,8272.63,0.6027,77,MODIS,36.93,1.3169066105566989,28.293232860639502
2014,1,Wildfire/natural vegetation fire,Extreme,5.82,3.1,8275.73,0.6029,69,VIIRS,143.78,1.589936008023166,28.552734850588443
2014,1,Wildfire/natural vegetation fire,High,5.26,4.2,8279.93,0.6032,69,VIIRS,93.37,1.5966187536272132,29.147070730601637
2014,1,Wildfire/natural vegetation fire,Extreme,4.73,1.26,8281.19,0.6033,79,VIIRS,124.04,2.1663656167109657,29.184033437039357
2014,1,Agricultural fire,Moderate,3.99,2.76,8283.95,0.6035,66,VIIRS,13.83,1.7883389747233587,29.14251943163097
2014,1,Agricultural fire,Moderate,1.36,0.51,8284.46,0.6035,78,VIIRS,33.74,1.555292832882479,28.547066860289277
2014,1,Wildfire/natural vegetation fire,Extreme,1.62,0.65,8285.11,0.6036,71,MODIS,134.72,1.5476373434996455,28.983645452109272
2014,1,Hunting/fire camp,Moderate,0.84,0.57,8285.68,0.6036,60,MODIS,32.68,2.138711427821488,28.23271099390989
2014,1,Wildfire/natural vegetation fire,Extreme,3.27,1.58,8287.26,0.6038,79,VIIRS,140.25,2.2321691652866997,29.194726047612317
2014,1,Hunting/fire camp,Moderate,2.94,2.62,8289.88,0.6039,91,MODIS,30.18,2.2288084563533266,28.72769120750837
2014,1,Agricultural fire,Moderate,3.11,1.04,8290.92,0.604,100,MODIS,55.71,1.4711611902714161,28.577995831121147
2014,1,Hunting/fire camp,High,1.31,0.6,8291.52,0.6041,81,MODIS,73.83,1.6682699244682837,29.119445604255244
2014,1,Agricultural fire,Moderate,2.57,1.27,8292.79,0.6042,98,MODIS,11.4,1.2967599816553466,29.025483797470656
2014,1,Agricultural fire,Moderate,2.75,1.43,8294.22,0.6043,81,MODIS,50.06,2.0691449711323067,28.781849525620103
2014,1,Wildfire/natural vegetation fire,Extreme,4.98,3.02,8297.24,0.6045,88,MODIS,117.85,1.464778672016811,29.057113809725642
2014,1,Wildfire/natural vegetation fire,High,3.32,0.98,8298.22,0.6046,91,MODIS,89.37,2.0266987565621224,28.178563750900754
2014,1,Agricultural fire,Moderate,3.93,3.33,8301.55,0.6048,100,VIIRS,44.16,2.2804092082857714,28.29401031769242
2014,1,Wildfire/natural vegetation fire,Extreme,2.6,0.68,8302.23,0.6048,93,MODIS,143.01,1.9573943255970538,29.125984600877768
2014,1,Wildfire/natural vegetation fire,Extreme,3.65,1.41,8303.64,0.6049,91,MODIS,140.73,2.1337620121908283,28.089337294193275
2014,1,Agricultural fire,High,4.63,2.94,8306.58,0.6052,75,MODIS,22.81,1.7086271556166372,28.263850459652193
2014,1,Agricultural fire,Moderate,3.69,1.34,8307.92,0.6053,71,VIIRS,24.06,1.2474676919996792,28.72506990714211
2014,1,Wildfire/natural vegetation fire,Extreme,2.19,0.47,8308.39,0.6053,84,MODIS,102.7,1.679628448007212,28.101190312586613
2014,1,Wildfire/natural vegetation fire,Extreme,1.13,0.75,8309.14,0.6053,93,VIIRS,101.61,1.320457817486263,28.902278677103872
2014,1,Wildfire/natural vegetation fire,Extreme,1.76,1.54,8310.68,0.6055,85,VIIRS,101.64,2.086728005187073,28.93055754984113
2014,1,Agricultural fire,Extreme,6.0,1.33,8312.01,0.6056,84,VIIRS,12.42,1.658185075891761,28.550317215447322
2014,1,Wildfire/natural vegetation fire,High,2.01,1.4,8313.41,0.6057,65,VIIRS,83.31,1.0967714829670685,28.738633663422448
2014,1,Wildfire/natural vegetation fire,High,3.93,2.09,8315.5,0.6058,66,VIIRS,89.37,1.371743223872828,28.240299634025234
2014,1,Agricultural fire,Extreme,5.51,1.63,8317.13,0.6059,96,MODIS,56.03,1.2792473838559395,28.22564651834883
2014,1,Wildfire/natural vegetation fire,Extreme,1.92,1.12,8318.25,0.606,81,MODIS,122.13,1.0823175624639536,28.98295380286918
2014,1,Agricultural fire,High,4.46,3.49,8321.74,0.6063,67,MODIS,24.99,1.0327784079745856,28.309734872758685
2014,1,Hunting/fire camp,High,2.58,1.22,8322.96,0.6064,80,VIIRS,77.6,1.8850682849970428,28.98623413947672
2014,1,Wildfire/natural vegetation fire,Extreme,2.72,2.14,8325.1,0.6065,84,MODIS,114.12,1.2017128494197982,28.722583396434175
2014,1,Agricultural fire,Low,1.23,1.05,8326.15,0.6066,92,MODIS,8.21,2.0768353986643073,28.88179318009101
2014,1,Agricultural fire,Moderate,2.3,1.32,8327.47,0.6067,97,VIIRS,7.62,1.568136023940385,29.090418598796013
2014,1,Agricultural fire,Extreme,5.87,2.99,8330.46,0.6069,61,VIIRS,14.04,1.4525762708674135,28.87734063771697
2014,1,Wildfire/natural vegetation fire,Extreme,2.79,1.48,8331.94,0.607,88,MODIS,103.9,1.3390168112484928,28.8267796738525
2014,1,Wildfire/natural vegetation fire,Extreme,3.86,3.17,8335.11,0.6072,91,VIIRS,103.79,1.5298375574903256,28.195105250468515
2014,1,Wildfire/natural vegetation fire,Extreme,0.75,0.26,8335.37,0.6073,81,MODIS,113.37,1.312461174032704,28.42879574372805
2014,1,Wildfire/natural vegetation fire,High,4.78,4.2,8339.57,0.6076,85,VIIRS,80.54,1.2448110656650582,28.18229911445322
2014,1,Agricultural fire,High,1.77,1.45,8341.02,0.6077,100,MODIS,60.31,2.0054266012594297,28.67973941173193
2014,1,Agricultural fire,High,4.9,1.92,8342.94,0.6078,85,VIIRS,14.0,1.0483501192732074,28.85222357507686
2014,1,Wildfire/natural vegetation fire,Extreme,5.65,2.86,8345.8,0.608,68,VIIRS,126.11,1.5382713879131207,28.637572394006188
2014,1,Agricultural fire,High,2.63,1.16,8346.96,0.6081,79,MODIS,69.84,1.053770350085008,28.698356491885285
2014,1,Wildfire/natural vegetation fire,Extreme,3.16,1.13,8348.09,0.6082,100,VIIRS,126.07,1.6557486779238573,28.020032229872637
2014,1,Wildfire/natural vegetation fire,Extreme,3.12,1.31,8349.4,0.6083,68,MODIS,101.03,1.5111721467592552,28.28695859255329
2014,1,Agricultural fire,Moderate,2.12,1.61,8351.01,0.6084,90,VIIRS,35.34,1.9901275435106363,28.688918082116295
2014,1,Agricultural fire,Moderate,2.85,2.01,8353.02,0.6085,92,VIIRS,22.2,1.9992611833796614,28.716763967832804
